transaction_id,store,customer_id,customer_city,customer_gender,product_id,product_price,quantity,total,created_at
399826,Ofline store,299290,Depok,Male,58,2255,49,110495,19/10/2018
290812,Ofline store,257995,Jakarta,Male,58,2255,49,110495,08/09/2018
102326,Ofline store,130152,Bogor,Female,58,2255,49,110495,18/05/2018
370997,Ofline store,108213,Tangerang,Male,58,2255,49,110495,11/10/2018
169664,Ofline store,245759,Bogor,Male,58,2255,49,110495,06/07/2018
213887,Ofline store,136327,Tangerang,Female,58,2255,49,110495,31/07/2018
375776,Ofline store,190729,Depok,Male,58,2255,49,110495,13/10/2018
331226,Ofline store,365102,Depok,Female,58,2255,49,110495,25/09/2018
684966,Ofline store,104504,Tangerang,Female,58,2255,49,110495,07/12/2018
144547,Ofline store,291626,Bogor,Male,58,2255,49,110495,25/06/2018
726364,Ofline store,384224,Tangerang,Male,47,1395,37,51615,13/12/2018
482921,Ofline store,385323,Tangerang,Female,47,1395,37,51615,05/11/2018
340670,Ofline store,347735,Depok,Female,39,1888,71,134048,29/09/2018
624843,Ofline store,416024,Depok,Female,39,1888,71,134048,30/11/2018
370173,Ofline store,369074,Depok,Female,39,1888,71,134048,10/10/2018
169820,Ofline store,245759,Bogor,Male,39,1888,71,134048,06/07/2018
197290,Ofline store,305081,Depok,Female,39,1888,71,134048,23/07/2018
277803,Ofline store,149621,Jakarta,Female,39,1888,71,134048,03/09/2018
204863,Ofline store,180309,Tangerang,Female,39,1888,71,134048,27/07/2018
172253,Ofline store,322913,Jakarta,Female,39,1888,71,134048,08/07/2018
168823,Ofline store,252825,Depok,Female,39,1888,71,134048,06/07/2018
702421,Ofline store,296834,Tangerang,Female,39,1888,71,134048,09/12/2018
311763,Ofline store,333244,Bogor,Male,39,1888,71,134048,17/09/2018
332081,Ofline store,283347,Tangerang,Female,39,1888,71,134048,26/09/2018
195410,Ofline store,175245,Depok,Female,39,1888,71,134048,22/07/2018
726299,Ofline store,398268,Depok,Female,39,1888,71,134048,13/12/2018
416600,Ofline store,191612,Depok,Female,39,1888,71,134048,23/10/2018
481820,Ofline store,373604,Depok,Female,39,1888,71,134048,05/11/2018
143891,Ofline store,275246,Tangerang,Female,39,1888,71,134048,23/06/2018
168768,Ofline store,265323,Jakarta,Female,39,1888,71,134048,06/07/2018
702930,Ofline store,259892,Depok,Male,39,1888,71,134048,09/12/2018
289395,Ofline store,284241,Bogor,Male,39,1888,71,134048,07/09/2018
231294,Ofline store,185484,Depok,Male,39,1888,71,134048,07/08/2018
603588,Ofline store,417692,Depok,Female,39,1888,71,134048,28/11/2018
191274,Ofline store,317486,Bogor,Female,39,1888,71,134048,20/07/2018
779691,Ofline store,441050,Tangerang,Female,39,1888,71,134048,30/12/2018
514360,Ofline store,136068,Jakarta,Male,39,1888,71,134048,12/11/2018
308347,Ofline store,290674,Bogor,Male,39,1888,71,134048,16/09/2018
107199,Ofline store,300479,Tangerang,Male,39,1888,71,134048,21/05/2018
771741,Ofline store,435186,Depok,Male,39,1888,71,134048,27/12/2018
273107,Ofline store,347890,Jakarta,Male,39,1888,71,134048,01/09/2018
219583,Ofline store,147559,Tangerang,Female,39,1888,71,134048,02/08/2018
240191,Ofline store,209544,Tangerang,Female,39,1888,71,134048,12/08/2018
636391,Ofline store,192743,Jakarta,Male,39,1888,71,134048,01/12/2018
139957,Ofline store,150328,Depok,Female,39,1888,71,134048,11/06/2018
656196,Ofline store,398605,Bogor,Female,39,1888,71,134048,04/12/2018
213609,Ofline store,230921,Tangerang,Female,39,1888,71,134048,31/07/2018
745099,Ofline store,433825,Jakarta,Female,39,1888,71,134048,16/12/2018
497458,Ofline store,329820,Depok,Female,39,1888,71,134048,08/11/2018
266734,Ofline store,298647,Bogor,Male,39,1888,71,134048,29/08/2018
179329,Ofline store,294103,Jakarta,Male,39,1888,71,134048,13/07/2018
581528,Ofline store,191315,Tangerang,Male,63,1682,80,134560,24/11/2018
267084,Ofline store,319948,Tangerang,Male,63,1682,80,134560,29/08/2018
286463,Ofline store,262255,Depok,Male,52,2213,32,70816,06/09/2018
725403,Ofline store,156708,Bogor,Male,52,2213,32,70816,13/12/2018
613194,Ofline store,161899,Depok,Male,52,2213,32,70816,29/11/2018
683426,Ofline store,237076,Depok,Male,52,2213,32,70816,07/12/2018
196998,Ofline store,320562,Depok,Female,50,884,8,7072,23/07/2018
436156,Ofline store,386927,Depok,Male,50,884,8,7072,27/10/2018
232549,Ofline store,290074,Bogor,Female,50,884,8,7072,08/08/2018
141736,Ofline store,215454,Jakarta,Male,50,884,8,7072,18/06/2018
278065,Ofline store,268495,Jakarta,Female,50,884,8,7072,03/09/2018
314001,Ofline store,359713,Jakarta,Female,50,884,8,7072,18/09/2018
241984,Ofline store,247885,Depok,Female,50,884,8,7072,13/08/2018
193978,Ofline store,180200,Depok,Female,50,884,8,7072,22/07/2018
455520,Ofline store,390674,Depok,Female,50,884,8,7072,31/10/2018
482790,Ofline store,274895,Bogor,Female,50,884,8,7072,05/11/2018
263550,Ofline store,157782,Depok,Male,50,884,8,7072,28/08/2018
291209,Ofline store,189651,Depok,Female,50,884,8,7072,08/09/2018
734203,Ofline store,189561,Tangerang,Male,50,884,8,7072,14/12/2018
520632,Ofline store,185484,Depok,Male,50,884,8,7072,13/11/2018
172247,Ofline store,322913,Jakarta,Female,50,884,8,7072,08/07/2018
134739,Ofline store,253928,Depok,Female,50,884,8,7072,07/06/2018
198357,Ofline store,106933,Tangerang,Female,50,884,8,7072,24/07/2018
595138,Ofline store,416223,Jakarta,Female,50,884,8,7072,26/11/2018
205492,Ofline store,89558,Bogor,Female,50,884,8,7072,27/07/2018
224019,Ofline store,178755,Depok,Male,50,884,8,7072,03/08/2018
168977,Ofline store,177743,Jakarta,Female,50,884,8,7072,06/07/2018
103611,Ofline store,294649,Jakarta,Male,50,884,8,7072,19/05/2018
682637,Ofline store,134950,Jakarta,Male,50,884,8,7072,07/12/2018
282074,Ofline store,182480,Bogor,Female,50,884,8,7072,04/09/2018
106607,Ofline store,127213,Jakarta,Male,50,884,8,7072,21/05/2018
281963,Ofline store,144611,Depok,Male,50,884,8,7072,04/09/2018
411406,Ofline store,312006,Tangerang,Female,50,884,8,7072,22/10/2018
725360,Ofline store,431675,Bogor,Male,50,884,8,7072,13/12/2018
488010,Ofline store,138195,Bogor,Female,50,884,8,7072,06/11/2018
449342,Ofline store,390507,Bogor,Female,50,884,8,7072,30/10/2018
330445,Ofline store,223927,Bogor,Female,50,884,8,7072,25/09/2018
681836,Ofline store,428744,Bogor,Female,50,884,8,7072,07/12/2018
287662,Ofline store,290407,Jakarta,Male,50,884,8,7072,06/09/2018
378530,Ofline store,167869,Bogor,Female,50,884,8,7072,14/10/2018
603931,Ofline store,132517,Depok,Male,50,884,8,7072,28/11/2018
696254,Ofline store,430764,Bogor,Male,50,884,8,7072,09/12/2018
197109,Ofline store,287966,Depok,Female,50,884,8,7072,23/07/2018
424187,Ofline store,86582,Tangerang,Female,50,884,8,7072,25/10/2018
287217,Ofline store,333397,Depok,Male,50,884,8,7072,06/09/2018
456429,Ofline store,271674,Depok,Female,50,884,8,7072,31/10/2018
524069,Ofline store,378050,Jakarta,Male,50,884,8,7072,14/11/2018
267131,Ofline store,298684,Depok,Male,50,884,8,7072,29/08/2018
454774,Ofline store,391082,Depok,Female,50,884,8,7072,31/10/2018
725441,Ofline store,332974,Depok,Female,50,884,8,7072,13/12/2018
371784,Ofline store,138787,Depok,Male,50,884,8,7072,11/10/2018
264165,Ofline store,113289,Depok,Male,50,884,8,7072,28/08/2018
285261,Ofline store,333408,Bogor,Male,50,884,8,7072,05/09/2018
268136,Ofline store,157930,Tangerang,Male,50,884,8,7072,30/08/2018
358864,Ofline store,267997,Tangerang,Female,50,884,8,7072,05/10/2018
359295,Ofline store,291100,Bogor,Female,50,884,8,7072,06/10/2018
255178,Ofline store,251111,Depok,Female,50,884,8,7072,22/08/2018
266123,Ofline store,33019,Bogor,Female,50,884,8,7072,29/08/2018
212535,Ofline store,134193,Jakarta,Female,50,884,8,7072,31/07/2018
744947,Ofline store,433853,Depok,Male,50,884,8,7072,16/12/2018
304231,Ofline store,208043,Depok,Female,50,884,8,7072,14/09/2018
187436,Ofline store,269799,Depok,Male,50,884,8,7072,18/07/2018
138736,Ofline store,183572,Jakarta,Female,50,884,8,7072,11/06/2018
690581,Ofline store,390510,Depok,Female,50,884,8,7072,08/12/2018
738865,Ofline store,433769,Depok,Male,50,884,8,7072,15/12/2018
749775,Ofline store,309618,Tangerang,Female,35,1656,44,72864,17/12/2018
171979,Ofline store,262468,Tangerang,Female,35,1656,44,72864,08/07/2018
101792,Ofline store,325639,Tangerang,Male,39,1888,39,73632,18/05/2018
589940,Ofline store,414216,Tangerang,Female,39,1888,39,73632,26/11/2018
309623,Ofline store,255720,Tangerang,Female,39,1888,39,73632,17/09/2018
553138,Ofline store,189649,Depok,Male,39,1888,39,73632,19/11/2018
169922,Ofline store,178118,Depok,Male,39,1888,39,73632,06/07/2018
458825,Ofline store,178119,Depok,Female,39,1888,39,73632,01/11/2018
653445,Ofline store,425093,Depok,Male,39,1888,39,73632,03/12/2018
298651,Ofline store,178465,Bogor,Female,39,1888,39,73632,12/09/2018
466739,Ofline store,379270,Depok,Female,39,1888,39,73632,02/11/2018
207006,Ofline store,179631,Depok,Male,39,1888,39,73632,28/07/2018
281925,Ofline store,177335,Depok,Female,39,1888,39,73632,04/09/2018
295668,Ofline store,60130,Depok,Male,39,1888,39,73632,10/09/2018
527249,Ofline store,144881,Depok,Male,39,1888,39,73632,15/11/2018
727546,Ofline store,141873,Tangerang,Female,39,1888,39,73632,13/12/2018
179354,Ofline store,141261,Depok,Male,39,1888,39,73632,13/07/2018
355624,Ofline store,134495,Depok,Female,39,1888,39,73632,04/10/2018
394448,Ofline store,325403,Depok,Male,39,1888,39,73632,18/10/2018
232483,Ofline store,138588,Bogor,Male,39,1888,39,73632,08/08/2018
264157,Ofline store,117916,Depok,Female,39,1888,39,73632,28/08/2018
778251,Ofline store,176370,Bogor,Female,39,1888,39,73632,29/12/2018
614994,Ofline store,414408,Depok,Male,39,1888,39,73632,29/11/2018
613078,Ofline store,417940,Jakarta,Male,39,1888,39,73632,29/11/2018
144029,Ofline store,213208,Tangerang,Female,39,1888,39,73632,24/06/2018
728070,Ofline store,197574,Tangerang,Female,39,1888,39,73632,13/12/2018
348083,Ofline store,272023,Tangerang,Male,39,1888,39,73632,02/10/2018
727071,Ofline store,417821,Depok,Male,39,1888,39,73632,13/12/2018
350512,Ofline store,178487,Depok,Male,39,1888,39,73632,02/10/2018
455935,Ofline store,234898,Jakarta,Female,39,1888,39,73632,31/10/2018
199991,Ofline store,314974,Depok,Male,39,1888,39,73632,25/07/2018
206878,Ofline store,319938,Tangerang,Female,39,1888,39,73632,28/07/2018
727812,Ofline store,431673,Jakarta,Male,39,1888,39,73632,13/12/2018
680744,Ofline store,186777,Depok,Male,39,1888,39,73632,07/12/2018
180133,Ofline store,293773,Jakarta,Female,39,1888,39,73632,13/07/2018
194932,Ofline store,333268,Depok,Female,39,1888,39,73632,22/07/2018
243779,Ofline store,216635,Tangerang,Female,39,1888,39,73632,14/08/2018
209927,Ofline store,290022,Bogor,Male,39,1888,39,73632,30/07/2018
231437,Ofline store,260598,Jakarta,Male,39,1888,39,73632,07/08/2018
589991,Ofline store,358060,Depok,Male,39,1888,39,73632,26/11/2018
455630,Ofline store,374490,Depok,Male,39,1888,39,73632,31/10/2018
345754,Ofline store,310154,Bogor,Male,39,1888,39,73632,01/10/2018
415013,Ofline store,144190,Jakarta,Female,36,1240,60,74400,23/10/2018
138850,Ofline store,126236,Tangerang,Male,77,1596,88,140448,11/06/2018
681939,Ofline store,148085,Tangerang,Male,77,1596,88,140448,07/12/2018
725307,Ofline store,428084,Jakarta,Male,77,1596,88,140448,13/12/2018
452236,Ofline store,11356,Depok,Male,77,1596,88,140448,30/10/2018
422177,Ofline store,253453,Bogor,Male,77,1596,88,140448,24/10/2018
772249,Ofline store,21088,Tangerang,Female,53,472,28,13216,27/12/2018
455687,Ofline store,385878,Jakarta,Male,39,1888,7,13216,31/10/2018
419793,Ofline store,209776,Depok,Male,39,1888,7,13216,24/10/2018
779432,Ofline store,440976,Tangerang,Male,39,1888,7,13216,30/12/2018
705443,Ofline store,431565,Bogor,Male,39,1888,7,13216,10/12/2018
271182,Ofline store,98023,Bogor,Female,39,1888,7,13216,31/08/2018
286393,Ofline store,333280,Depok,Female,39,1888,7,13216,06/09/2018
446694,Ofline store,389690,Depok,Female,39,1888,7,13216,29/10/2018
625063,Ofline store,416160,Depok,Female,39,1888,7,13216,30/11/2018
500959,Ofline store,291473,Depok,Male,39,1888,7,13216,09/11/2018
727814,Ofline store,431673,Jakarta,Male,39,1888,7,13216,13/12/2018
649668,Ofline store,329820,Depok,Female,39,1888,7,13216,03/12/2018
463366,Ofline store,342870,Jakarta,Male,39,1888,7,13216,01/11/2018
228057,Ofline store,239553,Jakarta,Male,39,1888,7,13216,06/08/2018
266758,Ofline store,335550,Jakarta,Female,39,1888,7,13216,29/08/2018
624573,Ofline store,420696,Jakarta,Female,39,1888,7,13216,30/11/2018
134485,Ofline store,195693,Bogor,Female,39,1888,7,13216,07/06/2018
594801,Ofline store,224883,Depok,Female,39,1888,7,13216,26/11/2018
614059,Ofline store,298787,Depok,Female,39,1888,7,13216,29/11/2018
291582,Ofline store,203819,Depok,Female,39,1888,7,13216,08/09/2018
344631,Ofline store,205493,Depok,Male,39,1888,7,13216,01/10/2018
655931,Ofline store,355991,Depok,Male,39,1888,7,13216,04/12/2018
267450,Ofline store,258325,Jakarta,Female,39,1888,7,13216,30/08/2018
737792,Ofline store,433771,Depok,Female,39,1888,7,13216,14/12/2018
641675,Ofline store,414176,Tangerang,Male,39,1888,7,13216,02/12/2018
351708,Ofline store,284241,Bogor,Male,39,1888,7,13216,03/10/2018
348172,Ofline store,275246,Tangerang,Female,39,1888,7,13216,02/10/2018
101446,Ofline store,235402,Tangerang,Female,39,1888,7,13216,17/05/2018
272296,Ofline store,319224,Jakarta,Female,39,1888,7,13216,01/09/2018
690510,Ofline store,374490,Depok,Male,39,1888,7,13216,08/12/2018
726965,Ofline store,138668,Bogor,Female,53,472,28,13216,13/12/2018
687199,Ofline store,385785,Bogor,Female,39,1888,7,13216,07/12/2018
268794,Ofline store,347953,Bogor,Male,39,1888,7,13216,30/08/2018
174129,Ofline store,113953,Depok,Female,39,1888,7,13216,09/07/2018
691852,Ofline store,430110,Bogor,Male,53,472,28,13216,08/12/2018
567938,Ofline store,192890,Bogor,Female,39,1888,7,13216,22/11/2018
101518,Ofline store,293027,Bogor,Female,39,1888,7,13216,17/05/2018
457131,Ofline store,355991,Depok,Male,39,1888,7,13216,31/10/2018
778379,Ofline store,337343,Depok,Female,39,1888,79,149152,29/12/2018
267635,Ofline store,272023,Tangerang,Male,39,1888,79,149152,30/08/2018
139183,Ofline store,268162,Jakarta,Male,39,1888,79,149152,11/06/2018
243277,Ofline store,333281,Depok,Male,39,1888,79,149152,14/08/2018
703514,Ofline store,333282,Bogor,Male,39,1888,79,149152,10/12/2018
429878,Ofline store,387472,Tangerang,Female,39,1888,79,149152,26/10/2018
726306,Ofline store,398268,Depok,Female,39,1888,79,149152,13/12/2018
273102,Ofline store,347890,Jakarta,Male,39,1888,79,149152,01/09/2018
306001,Ofline store,288856,Jakarta,Female,39,1888,79,149152,15/09/2018
144344,Ofline store,171114,Bogor,Male,39,1888,79,149152,25/06/2018
746688,Ofline store,433840,Depok,Male,39,1888,79,149152,16/12/2018
271058,Ofline store,182640,Jakarta,Female,39,1888,79,149152,31/08/2018
486227,Ofline store,396205,Tangerang,Female,39,1888,79,149152,06/11/2018
774667,Ofline store,440329,Depok,Female,39,1888,79,149152,28/12/2018
186175,Ofline store,205404,Jakarta,Male,39,1888,79,149152,17/07/2018
492163,Ofline store,141413,Bogor,Female,39,1888,79,149152,07/11/2018
747538,Ofline store,433989,Depok,Male,39,1888,79,149152,17/12/2018
247359,Ofline store,121144,Tangerang,Male,39,1888,79,149152,17/08/2018
231967,Ofline store,242250,Depok,Female,39,1888,79,149152,07/08/2018
246156,Ofline store,180074,Bogor,Male,39,1888,79,149152,16/08/2018
448860,Ofline store,389982,Jakarta,Female,39,1888,79,149152,30/10/2018
295559,Ofline store,332970,Tangerang,Female,39,1888,79,149152,10/09/2018
482822,Ofline store,165786,Bogor,Female,39,1888,79,149152,05/11/2018
776068,Ofline store,290208,Depok,Male,39,1888,79,149152,28/12/2018
726317,Ofline store,398268,Depok,Female,39,1888,79,149152,13/12/2018
444650,Ofline store,182715,Bogor,Male,39,1888,79,149152,29/10/2018
297294,Ofline store,185122,Jakarta,Female,39,1888,79,149152,11/09/2018
251390,Ofline store,146814,Jakarta,Female,39,1888,79,149152,20/08/2018
430326,Ofline store,387443,Jakarta,Male,39,1888,79,149152,26/10/2018
182021,Ofline store,317083,Jakarta,Male,39,1888,79,149152,14/07/2018
498176,Ofline store,268543,Bogor,Male,39,1888,79,149152,08/11/2018
318449,Ofline store,144881,Depok,Male,39,1888,79,149152,20/09/2018
169834,Ofline store,178100,Depok,Male,39,1888,79,149152,06/07/2018
140944,Ofline store,292367,Depok,Male,39,1888,79,149152,14/06/2018
498925,Ofline store,390721,Depok,Male,39,1888,79,149152,08/11/2018
649368,Ofline store,265323,Jakarta,Female,39,1888,79,149152,03/12/2018
290744,Ofline store,257995,Jakarta,Male,39,1888,79,149152,08/09/2018
173625,Ofline store,310900,Bogor,Male,35,1656,12,19872,09/07/2018
267667,Ofline store,133263,Tangerang,Male,35,1656,12,19872,30/08/2018
239234,Ofline store,333244,Bogor,Male,35,1656,12,19872,11/08/2018
141761,Ofline store,294656,Depok,Female,35,1656,12,19872,18/06/2018
287955,Ofline store,290927,Tangerang,Female,35,1656,12,19872,06/09/2018
316801,Ofline store,125948,Bogor,Female,58,2255,96,216480,19/09/2018
331228,Ofline store,365102,Depok,Female,58,2255,96,216480,25/09/2018
658062,Ofline store,375259,Bogor,Female,58,2255,96,216480,04/12/2018
144567,Ofline store,156269,Depok,Female,58,2255,96,216480,25/06/2018
195311,Ofline store,117420,Bogor,Male,58,2255,96,216480,22/07/2018
435846,Ofline store,273830,Depok,Male,58,2255,96,216480,27/10/2018
103420,Ofline store,210505,Tangerang,Male,58,2255,96,216480,19/05/2018
543468,Ofline store,189487,Bogor,Female,58,2255,96,216480,18/11/2018
179825,Ofline store,330864,Depok,Male,58,2255,96,216480,13/07/2018
142133,Ofline store,42659,Depok,Female,58,2255,96,216480,19/06/2018
192872,Ofline store,41168,Tangerang,Female,58,2255,96,216480,21/07/2018
205690,Ofline store,333281,Depok,Male,58,2255,96,216480,27/07/2018
295014,Ofline store,257513,Tangerang,Male,58,2255,96,216480,10/09/2018
234064,Ofline store,176383,Jakarta,Male,58,2255,96,216480,08/08/2018
488869,Ofline store,180106,Depok,Female,58,2255,96,216480,06/11/2018
515585,Ofline store,390721,Depok,Male,58,2255,96,216480,12/11/2018
187412,Ofline store,293090,Jakarta,Female,58,2255,96,216480,18/07/2018
195332,Ofline store,176516,Jakarta,Female,58,2255,96,216480,22/07/2018
774285,Ofline store,416303,Depok,Male,58,2255,96,216480,28/12/2018
592523,Ofline store,142792,Depok,Female,58,2255,96,216480,26/11/2018
431727,Ofline store,104504,Tangerang,Female,58,2255,96,216480,26/10/2018
775686,Ofline store,116778,Jakarta,Male,58,2255,96,216480,28/12/2018
271267,Ofline store,291281,Depok,Female,58,2255,96,216480,31/08/2018
734307,Ofline store,192480,Bogor,Female,51,709,32,22688,14/12/2018
593997,Ofline store,371821,Tangerang,Female,51,709,32,22688,26/11/2018
499642,Ofline store,181469,Depok,Female,51,709,32,22688,09/11/2018
367993,Ofline store,371865,Jakarta,Female,51,709,32,22688,10/10/2018
332583,Ofline store,181839,Tangerang,Female,51,709,32,22688,26/09/2018
365205,Ofline store,370924,Depok,Female,51,709,32,22688,09/10/2018
182079,Ofline store,174788,Jakarta,Female,51,709,32,22688,14/07/2018
233096,Ofline store,333847,Tangerang,Female,51,709,32,22688,08/08/2018
270874,Ofline store,335330,Tangerang,Female,51,709,32,22688,31/08/2018
297153,Ofline store,180292,Jakarta,Female,51,709,32,22688,11/09/2018
725929,Ofline store,283146,Depok,Female,51,709,32,22688,13/12/2018
374780,Ofline store,216614,Depok,Female,51,709,32,22688,12/10/2018
143208,Ofline store,279217,Tangerang,Female,51,709,32,22688,22/06/2018
367951,Ofline store,371863,Depok,Female,51,709,32,22688,09/10/2018
172314,Ofline store,181839,Tangerang,Female,51,709,32,22688,08/07/2018
572935,Ofline store,174865,Depok,Male,51,709,32,22688,23/11/2018
310511,Ofline store,354491,Depok,Male,51,709,32,22688,17/09/2018
517376,Ofline store,321225,Depok,Male,39,1888,47,88736,13/11/2018
328786,Ofline store,258916,Jakarta,Male,39,1888,47,88736,24/09/2018
439391,Ofline store,275246,Tangerang,Female,39,1888,47,88736,28/10/2018
233245,Ofline store,334177,Jakarta,Male,39,1888,47,88736,08/08/2018
527382,Ofline store,389690,Depok,Female,39,1888,47,88736,15/11/2018
362139,Ofline store,342870,Jakarta,Male,39,1888,47,88736,07/10/2018
744926,Ofline store,433855,Jakarta,Female,39,1888,47,88736,16/12/2018
318245,Ofline store,283347,Tangerang,Female,39,1888,47,88736,20/09/2018
385518,Ofline store,316267,Jakarta,Male,39,1888,47,88736,16/10/2018
733223,Ofline store,189487,Bogor,Female,39,1888,47,88736,14/12/2018
377190,Ofline store,358566,Jakarta,Female,39,1888,47,88736,13/10/2018
256781,Ofline store,305954,Jakarta,Male,39,1888,47,88736,24/08/2018
204643,Ofline store,108802,Tangerang,Male,39,1888,47,88736,27/07/2018
283620,Ofline store,258841,Jakarta,Male,39,1888,47,88736,05/09/2018
267451,Ofline store,258916,Jakarta,Male,39,1888,47,88736,30/08/2018
214406,Ofline store,257266,Jakarta,Male,39,1888,47,88736,31/07/2018
295721,Ofline store,261052,Tangerang,Female,39,1888,47,88736,10/09/2018
623843,Ofline store,421326,Tangerang,Male,39,1888,47,88736,30/11/2018
335930,Ofline store,297642,Jakarta,Male,39,1888,47,88736,27/09/2018
357487,Ofline store,322144,Depok,Male,39,1888,47,88736,05/10/2018
135867,Ofline store,147559,Tangerang,Female,39,1888,47,88736,08/06/2018
583961,Ofline store,414398,Jakarta,Female,39,1888,47,88736,25/11/2018
289514,Ofline store,284241,Bogor,Male,39,1888,47,88736,07/09/2018
486423,Ofline store,201486,Tangerang,Female,39,1888,47,88736,06/11/2018
450428,Ofline store,390721,Depok,Male,39,1888,47,88736,30/10/2018
301051,Ofline store,205676,Tangerang,Male,39,1888,47,88736,13/09/2018
279255,Ofline store,333280,Depok,Female,39,1888,47,88736,03/09/2018
653424,Ofline store,425093,Depok,Male,39,1888,47,88736,03/12/2018
701736,Ofline store,431383,Jakarta,Male,39,1888,47,88736,09/12/2018
346700,Ofline store,333849,Bogor,Female,39,1888,47,88736,01/10/2018
328746,Ofline store,126139,Depok,Male,39,1888,47,88736,24/09/2018
139890,Ofline store,118099,Jakarta,Female,39,1888,47,88736,11/06/2018
288813,Ofline store,258916,Jakarta,Male,39,1888,47,88736,06/09/2018
173829,Ofline store,332759,Depok,Female,39,1888,47,88736,09/07/2018
647237,Ofline store,424495,Bogor,Female,39,1888,47,88736,03/12/2018
300629,Ofline store,101116,Jakarta,Male,39,1888,47,88736,13/09/2018
242991,Ofline store,241290,Bogor,Female,39,1888,47,88736,14/08/2018
248613,Ofline store,308264,Jakarta,Female,39,1888,47,88736,17/08/2018
144030,Ofline store,213208,Tangerang,Female,39,1888,47,88736,24/06/2018
282073,Ofline store,182480,Bogor,Female,39,1888,47,88736,04/09/2018
173789,Ofline store,292367,Depok,Male,39,1888,47,88736,09/07/2018
727809,Ofline store,431673,Jakarta,Male,39,1888,47,88736,13/12/2018
731095,Ofline store,367685,Depok,Male,39,1888,47,88736,13/12/2018
307250,Ofline store,185484,Depok,Male,39,1888,47,88736,15/09/2018
386784,Ofline store,209544,Tangerang,Female,39,1888,47,88736,16/10/2018
336519,Ofline store,334177,Jakarta,Male,39,1888,47,88736,27/09/2018
232931,Ofline store,319930,Depok,Male,39,1888,47,88736,08/08/2018
417059,Ofline store,360984,Depok,Male,39,1888,47,88736,23/10/2018
772344,Ofline store,227813,Bogor,Female,39,1888,47,88736,27/12/2018
311130,Ofline store,106933,Tangerang,Female,39,1888,47,88736,17/09/2018
267301,Ofline store,201486,Tangerang,Female,39,1888,47,88736,30/08/2018
624519,Ofline store,420735,Depok,Male,39,1888,47,88736,30/11/2018
245783,Ofline store,319224,Jakarta,Female,39,1888,47,88736,15/08/2018
284278,Ofline store,258325,Jakarta,Female,39,1888,47,88736,05/09/2018
416224,Ofline store,337343,Depok,Female,39,1888,47,88736,23/10/2018
257498,Ofline store,157930,Tangerang,Male,39,1888,47,88736,24/08/2018
142747,Ofline store,307984,Depok,Female,39,1888,47,88736,21/06/2018
372798,Ofline store,332926,Depok,Female,39,1888,47,88736,11/10/2018
174113,Ofline store,243626,Bogor,Female,39,1888,47,88736,09/07/2018
651881,Ofline store,385071,Depok,Female,39,1888,47,88736,03/12/2018
210271,Ofline store,190781,Depok,Female,39,1888,15,28320,30/07/2018
301440,Ofline store,201634,Bogor,Male,39,1888,15,28320,13/09/2018
682501,Ofline store,191474,Depok,Male,39,1888,15,28320,07/12/2018
397104,Ofline store,160256,Bogor,Female,39,1888,15,28320,19/10/2018
410211,Ofline store,332970,Tangerang,Female,39,1888,15,28320,22/10/2018
585304,Ofline store,413352,Bogor,Male,39,1888,15,28320,25/11/2018
685505,Ofline store,394031,Depok,Female,39,1888,15,28320,07/12/2018
286622,Ofline store,101116,Jakarta,Male,39,1888,15,28320,06/09/2018
726978,Ofline store,138668,Bogor,Female,53,472,60,28320,13/12/2018
724894,Ofline store,404511,Depok,Male,39,1888,15,28320,13/12/2018
444418,Ofline store,176383,Jakarta,Male,39,1888,15,28320,29/10/2018
283323,Ofline store,310751,Depok,Male,39,1888,15,28320,05/09/2018
235512,Ofline store,334556,Depok,Male,39,1888,15,28320,09/08/2018
267745,Ofline store,258325,Jakarta,Female,39,1888,15,28320,30/08/2018
512947,Ofline store,133367,Depok,Female,53,472,60,28320,12/11/2018
334925,Ofline store,365754,Jakarta,Male,39,1888,15,28320,27/09/2018
511980,Ofline store,234299,Bogor,Male,39,1888,15,28320,12/11/2018
138830,Ofline store,314013,Jakarta,Female,39,1888,15,28320,11/06/2018
745610,Ofline store,354895,Depok,Male,39,1888,15,28320,16/12/2018
660641,Ofline store,426299,Depok,Male,39,1888,15,28320,04/12/2018
178315,Ofline store,216635,Tangerang,Female,39,1888,15,28320,12/07/2018
604908,Ofline store,417905,Jakarta,Female,39,1888,15,28320,28/11/2018
142448,Ofline store,219541,Tangerang,Female,39,1888,15,28320,20/06/2018
188842,Ofline store,83389,Depok,Male,53,472,60,28320,19/07/2018
660956,Ofline store,416471,Tangerang,Male,41,354,80,28320,04/12/2018
101293,Ofline store,205404,Jakarta,Male,39,1888,15,28320,16/05/2018
680325,Ofline store,396631,Tangerang,Male,39,1888,15,28320,07/12/2018
651883,Ofline store,385071,Depok,Female,39,1888,15,28320,03/12/2018
231456,Ofline store,227813,Bogor,Female,39,1888,15,28320,07/08/2018
515013,Ofline store,98023,Bogor,Female,39,1888,15,28320,12/11/2018
651977,Ofline store,191887,Depok,Female,39,1888,15,28320,03/12/2018
193199,Ofline store,177967,Depok,Male,39,1888,15,28320,21/07/2018
689423,Ofline store,429577,Depok,Female,39,1888,15,28320,08/12/2018
523505,Ofline store,310725,Bogor,Male,39,1888,15,28320,14/11/2018
193935,Ofline store,178432,Depok,Female,39,1888,15,28320,22/07/2018
